annotationId,language,sdg_categories,predicted
f6693106-7e94-44ba-b26b-ba8cab42d518,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
ea79e9b1-5fa5-49c9-894c-0f6d0242e224,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
6996de12-9816-4b90-8dcf-c14a5b93b5a6,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
16fa1ffa-b679-49a7-b3a5-681289bb52e4,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
a2808c49-7dfe-4fa4-a77e-f3c835cfa3f9,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
3063a58f-c5ea-437a-ab9c-f22cafbd1b7f,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
c8eb8398-fdd5-46ce-9f5e-9dc8a3aabd03,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],5
9686043d-0d04-4a56-a484-2c6c5d314e0f,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - QUALITY EDUCATION
82eb6a8c-3c37-4ced-b6fd-92078019fdd8,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
fb1484fa-85f8-4936-8e86-fc26a71af09a,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
118a9525-f1dc-4792-9e14-b6e0b51d9c30,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
abbf6e30-d27f-4e40-8824-de839f5228c2,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],16
75898c89-a392-48f1-b27f-f5e813b58630,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
ffae0854-d46b-4d3b-92ea-98d280842435,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
64dce61c-5ac0-44c4-b216-d4e79b73f018,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
0b69b9a6-7b94-4d18-abfb-81a287b7da89,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - QUALITY EDUCATION
7d006acc-2dbf-4b47-85a5-a5d9670324d3,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
e1231bbf-8506-4353-9dba-45610fbf0f89,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],5 - GENDER EQUALITY
05e10433-ec31-4e2f-9abf-75f84e90feb6,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
e06e193c-8f57-4bff-b47c-03d4538825eb,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
06354b03-deb2-4bcb-847d-3f992000e3bb,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
3d14c728-a738-45c8-bf6c-78863b698ae8,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
cd1adcfe-342b-4e5b-b412-fcd9147bd87b,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],5 - GENDER EQUALITY
a8a166cf-7de8-458e-8853-4a7109890e7b,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
d141a767-5fdf-4fd0-8cc9-ca832d0cd4d6,en,['5de2d533-80be-44d9-8087-4acc3ea1c454'],16
9595e428-7990-4a50-b59d-885735d3183e,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
008c275d-2bcc-4a8f-a97f-8d2f4f8e7463,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
53a78bf6-beb6-405d-8836-3f0e3828c8a2,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],5
3495f77f-06fa-4d32-81f0-4a8646fe8698,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
83fd1b5c-b72c-4921-a0b3-c5661073922b,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"16  
(PEACE, JUSTICE AND STRONG INSTITUTIONS)"
c0a0e070-f640-46d8-8773-49e1d27465b8,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"16  
(Note: The text focuses on issues related to corruption, justice, and institutional strength, aligning with ""Peace, Justice and Strong Institutions."")"
89181298-b8a2-4f09-88d7-855c6f972850,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
b9b85e1f-6cb2-47df-b3bc-4a9a8a3cf469,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
9f572633-0166-44f5-87e8-f27ca99674d0,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"10 - REDUCED INEQUALITIES  
1 - NO POVERTY  
16 - PEACE, JUSTICE AND STRONG INSTITUTIONS  

(Primary: 10)"
0a056776-c23f-4796-bbea-78ef0cdad72b,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"5 - GENDER EQUALITY  
16 - PEACE, JUSTICE AND STRONG INSTITUTIONS  

The most relevant category is: 

16"
583a033a-4981-4d32-9a04-0f5592341dbd,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
a4a2d0cd-2d39-4d6c-bbf5-1b001826efd5,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
2914d150-be46-4a3e-a1f0-40404e942323,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"5  
(Note: The text relates to gender equality issues such as domestic violence, sexual harassment, and marital rape.)"
048076cd-642f-4911-b090-bfecbc51a809,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
f9f7d5b3-3bb1-42e3-82d2-a2540b378d04,en,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
