annotationId,language,sdg_categories,predicted
f6693106-7e94-44ba-b26b-ba8cab42d518,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - Качественное образование
ea79e9b1-5fa5-49c9-894c-0f6d0242e224,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
6996de12-9816-4b90-8dcf-c14a5b93b5a6,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - Качественное образование
16fa1ffa-b679-49a7-b3a5-681289bb52e4,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
a2808c49-7dfe-4fa4-a77e-f3c835cfa3f9,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
3063a58f-c5ea-437a-ab9c-f22cafbd1b7f,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],5 - ГЕНДЕРНОЕ РАВЕНСТВО
c8eb8398-fdd5-46ce-9f5e-9dc8a3aabd03,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],5 - ГЕНДЕРНОЕ РАВЕНСТВО
9686043d-0d04-4a56-a484-2c6c5d314e0f,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],"5 - ГЕНДЕРНОЕ РАВЕНСТВО  

(Хотя текст упоминает программы по осведомленности о правах человека, он не предоставляет достаточной специфики для точного соответствия с другими ЦУР. Образование в области прав человека может быть связано с гендерным равенством, так как это является значительной составляющей прав и свобод.)"
82eb6a8c-3c37-4ced-b6fd-92078019fdd8,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - Качественное образование
fb1484fa-85f8-4936-8e86-fc26a71af09a,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
118a9525-f1dc-4792-9e14-b6e0b51d9c30,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - Качественное образование
abbf6e30-d27f-4e40-8824-de839f5228c2,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],"16 - Мир, Право и Эффективные Институты"
75898c89-a392-48f1-b27f-f5e813b58630,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
ffae0854-d46b-4d3b-92ea-98d280842435,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - Качественное Образование
64dce61c-5ac0-44c4-b216-d4e79b73f018,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
0b69b9a6-7b94-4d18-abfb-81a287b7da89,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
7d006acc-2dbf-4b47-85a5-a5d9670324d3,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
e1231bbf-8506-4353-9dba-45610fbf0f89,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],"16 - Мир, Правосудие и Эффективные Институты

Этот текст касается прав человека, доступа к услугам и равных возможностей для лиц с инвалидностью. Такие вопросы связаны с обеспечением гарантий правосудия и эффективности социальных институтов, что лучше всего отражено ЦУР 16."
05e10433-ec31-4e2f-9abf-75f84e90feb6,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - Качественное образование
e06e193c-8f57-4bff-b47c-03d4538825eb,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - Качественное образование
06354b03-deb2-4bcb-847d-3f992000e3bb,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
3d14c728-a738-45c8-bf6c-78863b698ae8,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
cd1adcfe-342b-4e5b-b412-fcd9147bd87b,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - КАЧЕСТВЕННОЕ ОБРАЗОВАНИЕ
a8a166cf-7de8-458e-8853-4a7109890e7b,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4 - Качественное Образование
d141a767-5fdf-4fd0-8cc9-ca832d0cd4d6,ru,['5de2d533-80be-44d9-8087-4acc3ea1c454'],"16 - МИР, ПРАВОСУДИЕ И ЭФФЕКТИВНЫЕ ИНСТИТУТЫ"
9595e428-7990-4a50-b59d-885735d3183e,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"5 - ГЕНДЕРНОЕ РАВЕНСТВО

Этот текст касается защиты прав детей и подростков, что также связано с обеспечением равных возможностей и безопасности для всех членов общества независимо от пола."
008c275d-2bcc-4a8f-a97f-8d2f4f8e7463,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"16. Мир, Правосудие И Эффективные Институты"
53a78bf6-beb6-405d-8836-3f0e3828c8a2,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],5 - ГЕНДЕРНОЕ РАВЕНСТВО
3495f77f-06fa-4d32-81f0-4a8646fe8698,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"16 - Мир, Правосудие и Эффективные Институты"
83fd1b5c-b72c-4921-a0b3-c5661073922b,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"16 - МИР, ПРАВОСУДИЕ И ЭФФЕКТИВНЫЕ ИНСТИТУТЫ"
c0a0e070-f640-46d8-8773-49e1d27465b8,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"16 - Мир, Правосудие И Эффективные Институты"
89181298-b8a2-4f09-88d7-855c6f972850,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"16 - Мир, Правосудие и Эффективные Институты"
b9b85e1f-6cb2-47df-b3bc-4a9a8a3cf469,ru,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],"16 - Мир, правосудие и эффективные институты"
